"iv";"time";"ts_code"
"539.2519214143387";"2009";"000728"
"321.4117733817156";"2009";"000729"
"672.1006720019535";"2009";"000731"
"416.05123053739806";"2009";"000732"
"648.4587473172329";"2009";"000733"
"188.8526804559159";"2009";"000735"
"787.0593076106626";"2009";"000736"
"681.1646707264739";"2009";"000737"
"533.7041725163687";"2009";"000738"
"244.24213839843972";"2009";"000739"
"591.7553736451707";"2009";"000750"
"1041.0542934323294";"2009";"000751"
"214.45572165976193";"2009";"000752"
"416.05123053739806";"2009";"000753"
"681.1646707264739";"2009";"000755"
"686.6694103611844";"2009";"000756"
"672.1006720019535";"2009";"000757"
"321.4117733817156";"2009";"000758"
"826.4227829941744";"2009";"000759"
"1041.0542934323294";"2009";"000761"
"214.45572165976193";"2009";"000762"
"1158.527751758015";"2009";"000766"
"681.1646707264739";"2009";"000767"
"1285.1312138291325";"2009";"000768"
"227.39169794174376";"2009";"000776"
"533.7041725163687";"2009";"000777"
"1187.104236064934";"2009";"000778"
"663.0572679691204";"2009";"000779"
"227.39169794174376";"2009";"000782"
"826.4227829941744";"2009";"000783"
"826.4227829941744";"2009";"000785"
"321.4117733817156";"2009";"000786"
"787.0593076106626";"2009";"000788"
"1015.8769316306327";"2009";"000789"
"672.1006720019535";"2009";"000790"
"663.0572679691204";"2009";"000791"
"278.72189826005365";"2009";"000792"
"188.8526804559159";"2009";"000793"
"244.24213839843972";"2009";"000795"
"188.8526804559159";"2009";"000796"
"416.05123053739806";"2009";"000797"
"321.4117733817156";"2009";"000798"
"792.6004327161137";"2009";"000799"
"1158.527751758015";"2009";"000800"
"672.1006720019535";"2009";"000801"
"321.4117733817156";"2009";"000802"
"672.1006720019535";"2009";"000803"
"591.7553736451707";"2009";"000806"
"593.6850869018792";"2009";"000807"
"1041.0542934323294";"2009";"000809"
"672.1006720019535";"2009";"000810"
"686.6694103611844";"2009";"000811"
"1285.1312138291325";"2009";"000812"
"272.94482133847333";"2009";"000813"
"303.3822675637011";"2009";"000815"
"533.7041725163687";"2009";"000816"
"826.4227829941744";"2009";"000818"
"792.6004327161137";"2009";"000819"
"1015.8769316306327";"2009";"000820"
"826.4227829941744";"2009";"000821"
"686.6694103611844";"2009";"000822"
"227.39169794174376";"2009";"000823"
"681.1646707264739";"2009";"000825"
"826.4227829941744";"2009";"000826"
"227.39169794174376";"2009";"000828"
"1015.8769316306327";"2009";"000829"
"686.6694103611844";"2009";"000830"
"681.1646707264739";"2009";"000831"
"591.7553736451707";"2009";"000833"
"672.1006720019535";"2009";"000835"
"666.3242902673296";"2009";"000836"
"1285.1312138291325";"2009";"000837"
"787.0593076106626";"2009";"000838"
"321.4117733817156";"2009";"000839"
"1187.104236064934";"2009";"000848"
"539.2519214143387";"2009";"000850"
"648.4587473172329";"2009";"000851"
"826.4227829941744";"2009";"000852"
"1187.104236064934";"2009";"000856"
"672.1006720019535";"2009";"000858"
"539.2519214143387";"2009";"000859"
"321.4117733817156";"2009";"000860"
"227.39169794174376";"2009";"000861"
"303.3822675637011";"2009";"000862"
"183.403294940288";"2009";"000863"
"539.2519214143387";"2009";"000868"
"686.6694103611844";"2009";"000869"
"1158.527751758015";"2009";"000875"
"672.1006720019535";"2009";"000876"
"272.94482133847333";"2009";"000877"
"593.6850869018792";"2009";"000878"
"686.6694103611844";"2009";"000880"
"1041.0542934323294";"2009";"000881"
"321.4117733817156";"2009";"000882"
"826.4227829941744";"2009";"000883"
"1093.292484865187";"2009";"000885"
"188.8526804559159";"2009";"000886"
"539.2519214143387";"2009";"000887"
"672.1006720019535";"2009";"000888"
"1187.104236064934";"2009";"000889"
"533.7041725163687";"2009";"000890"
"787.0593076106626";"2009";"000892"
"227.39169794174376";"2009";"000893"
"1093.292484865187";"2009";"000895"
"666.3242902673296";"2009";"000897"
"1041.0542934323294";"2009";"000898"
"1015.8769316306327";"2009";"000899"
"792.6004327161137";"2009";"000900"
"1394.295066555562";"2009";"000901"
"826.4227829941744";"2009";"000902"
"593.6850869018792";"2009";"000903"
"416.05123053739806";"2009";"000905"
"244.24213839843972";"2009";"000906"
"792.6004327161137";"2009";"000908"
"244.24213839843972";"2009";"000909"
"533.7041725163687";"2009";"000910"
"591.7553736451707";"2009";"000911"
"672.1006720019535";"2009";"000912"
"244.24213839843972";"2009";"000913"
"686.6694103611844";"2009";"000915"
"792.6004327161137";"2009";"000917"
"244.24213839843972";"2009";"000918"
"533.7041725163687";"2009";"000919"
"648.4587473172329";"2009";"000920"
"227.39169794174376";"2009";"000921"
"1394.295066555562";"2009";"000922"
"1187.104236064934";"2009";"000923"
"244.24213839843972";"2009";"000925"
"826.4227829941744";"2009";"000926"
"666.3242902673296";"2009";"000927"
"1158.527751758015";"2009";"000928"
"663.0572679691204";"2009";"000929"
"539.2519214143387";"2009";"000930"
"321.4117733817156";"2009";"000931"
"792.6004327161137";"2009";"000932"
"1093.292484865187";"2009";"000933"
"672.1006720019535";"2009";"000935"
"533.7041725163687";"2009";"000936"
"1187.104236064934";"2009";"000937"
"1093.292484865187";"2009";"000949"
"787.0593076106626";"2009";"000950"
"686.6694103611844";"2009";"000951"
"826.4227829941744";"2009";"000952"
"591.7553736451707";"2009";"000953"
"188.8526804559159";"2009";"000955"
"686.6694103611844";"2009";"000957"
"1187.104236064934";"2009";"000958"
"321.4117733817156";"2009";"000959"
"593.6850869018792";"2009";"000960"
"533.7041725163687";"2009";"000961"
"303.3822675637011";"2009";"000962"
"244.24213839843972";"2009";"000963"
"666.3242902673296";"2009";"000965"
"826.4227829941744";"2009";"000966"
"244.24213839843972";"2009";"000967"
"681.1646707264739";"2009";"000968"
"321.4117733817156";"2009";"000969"
"321.4117733817156";"2009";"000970"
"826.4227829941744";"2009";"000971"
"272.94482133847333";"2009";"000972"
"227.39169794174376";"2009";"000973"
"586.9961716026564";"2009";"000975"
"227.39169794174376";"2009";"000976"
"686.6694103611844";"2009";"000977"
"591.7553736451707";"2009";"000978"
"244.24213839843972";"2009";"000980"
"663.0572679691204";"2009";"000981"
"303.3822675637011";"2009";"000982"
"681.1646707264739";"2009";"000983"
"1394.295066555562";"2009";"000985"
"227.39169794174376";"2009";"000987"
"826.4227829941744";"2009";"000988"
"792.6004327161137";"2009";"000989"
"1015.8769316306327";"2009";"000990"
"416.05123053739806";"2009";"000993"
"663.0572679691204";"2009";"000995"
"321.4117733817156";"2009";"000996"
"792.6004327161137";"2009";"000998"
"227.39169794174376";"2009";"000999"
"787.0593076106626";"2009";"001696"
"227.39169794174376";"2009";"001872"
"1093.292484865187";"2009";"001896"
"227.39169794174376";"2009";"001914"
"244.24213839843972";"2009";"002001"
"533.7041725163687";"2009";"002002"
"244.24213839843972";"2009";"002003"
"787.0593076106626";"2009";"002004"
"539.2519214143387";"2009";"002005"
"244.24213839843972";"2009";"002006"
"1093.292484865187";"2009";"002007"
"227.39169794174376";"2009";"002008"
"533.7041725163687";"2009";"002009"
"244.24213839843972";"2009";"002010"
"244.24213839843972";"2009";"002011"
"244.24213839843972";"2009";"002012"
"826.4227829941744";"2009";"002013"
"539.2519214143387";"2009";"002014"
"533.7041725163687";"2009";"002015"
"227.39169794174376";"2009";"002016"
"227.39169794174376";"2009";"002017"
"244.24213839843972";"2009";"002019"
"244.24213839843972";"2009";"002020"
"244.24213839843972";"2009";"002021"
"183.403294940288";"2009";"002022"
"672.1006720019535";"2009";"002023"
"533.7041725163687";"2009";"002024"
"648.4587473172329";"2009";"002025"
"686.6694103611844";"2009";"002026"
"227.39169794174376";"2009";"002027"
"183.403294940288";"2009";"002028"
"416.05123053739806";"2009";"002029"
"227.39169794174376";"2009";"002030"
"227.39169794174376";"2009";"002031"
"244.24213839843972";"2009";"002032"
"593.6850869018792";"2009";"002033"
"244.24213839843972";"2009";"002034"
"227.39169794174376";"2009";"002035"
"1015.8769316306327";"2009";"002036"
"648.4587473172329";"2009";"002037"
"321.4117733817156";"2009";"002038"
"648.4587473172329";"2009";"002039"
"533.7041725163687";"2009";"002040"
"686.6694103611844";"2009";"002041"
"539.2519214143387";"2009";"002042"
"244.24213839843972";"2009";"002043"
"533.7041725163687";"2009";"002044"
"227.39169794174376";"2009";"002045"
"1093.292484865187";"2009";"002046"
"227.39169794174376";"2009";"002047"
"244.24213839843972";"2009";"002048"
"1187.104236064934";"2009";"002049"
"244.24213839843972";"2009";"002050"
"321.4117733817156";"2009";"002051"
"227.39169794174376";"2009";"002052"
"593.6850869018792";"2009";"002053"
"227.39169794174376";"2009";"002054"
"227.39169794174376";"2009";"002055"
"244.24213839843972";"2009";"002056"
"539.2519214143387";"2009";"002057"
"183.403294940288";"2009";"002058"
"593.6850869018792";"2009";"002059"
"227.39169794174376";"2009";"002060"
"244.24213839843972";"2009";"002061"
"244.24213839843972";"2009";"002062"
"244.24213839843972";"2009";"002064"
"321.4117733817156";"2009";"002066"
"244.24213839843972";"2009";"002067"
"1015.8769316306327";"2009";"002068"
"1041.0542934323294";"2009";"002069"
"826.4227829941744";"2009";"002072"
"539.2519214143387";"2009";"002074"
"533.7041725163687";"2009";"002075"
"227.39169794174376";"2009";"002076"
"533.7041725163687";"2009";"002077"
"686.6694103611844";"2009";"002078"
"533.7041725163687";"2009";"002079"
"533.7041725163687";"2009";"002080"
"533.7041725163687";"2009";"002081"
"244.24213839843972";"2009";"002082"
"686.6694103611844";"2009";"002083"
"227.39169794174376";"2009";"002084"
"244.24213839843972";"2009";"002085"
"686.6694103611844";"2009";"002086"
"1093.292484865187";"2009";"002087"
"686.6694103611844";"2009";"002088"
"533.7041725163687";"2009";"002089"
"533.7041725163687";"2009";"002091"
"272.94482133847333";"2009";"002092"
"416.05123053739806";"2009";"002093"
"686.6694103611844";"2009";"002094"
"244.24213839843972";"2009";"002095"
"792.6004327161137";"2009";"002096"
"792.6004327161137";"2009";"002097"
"416.05123053739806";"2009";"002098"
"244.24213839843972";"2009";"002099"
"272.94482133847333";"2009";"002100"
"227.39169794174376";"2009";"002101"
"416.05123053739806";"2009";"002102"
"244.24213839843972";"2009";"002103"
"533.7041725163687";"2009";"002104"
"227.39169794174376";"2009";"002105"
"227.39169794174376";"2009";"002106"
"686.6694103611844";"2009";"002107"
"1187.104236064934";"2009";"002108"
"1285.1312138291325";"2009";"002109"
"416.05123053739806";"2009";"002110"
"686.6694103611844";"2009";"002111"
"244.24213839843972";"2009";"002112"
"792.6004327161137";"2009";"002113"
"593.6850869018792";"2009";"002114"
"244.24213839843972";"2009";"002115"
"183.403294940288";"2009";"002116"
"686.6694103611844";"2009";"002117"
"1158.527751758015";"2009";"002118"
"244.24213839843972";"2009";"002119"
"244.24213839843972";"2009";"002120"
"227.39169794174376";"2009";"002121"
"244.24213839843972";"2009";"002122"
"1041.0542934323294";"2009";"002123"
"244.24213839843972";"2009";"002124"
"792.6004327161137";"2009";"002125"
"244.24213839843972";"2009";"002126"
"533.7041725163687";"2009";"002127"
"586.9961716026564";"2009";"002128"
"666.3242902673296";"2009";"002129"
"227.39169794174376";"2009";"002130"
"244.24213839843972";"2009";"002131"
"1093.292484865187";"2009";"002132"
"244.24213839843972";"2009";"002133"
"666.3242902673296";"2009";"002134"
"244.24213839843972";"2009";"002135"
"539.2519214143387";"2009";"002136"
"227.39169794174376";"2009";"002137"
"227.39169794174376";"2009";"002138"
"227.39169794174376";"2009";"002139"
"539.2519214143387";"2009";"002140"
"227.39169794174376";"2009";"002141"
"244.24213839843972";"2009";"002142"
"244.24213839843972";"2009";"002144"
"663.0572679691204";"2009";"002145"
"1187.104236064934";"2009";"002146"
"539.2519214143387";"2009";"002147"
"321.4117733817156";"2009";"002148"
"1285.1312138291325";"2009";"002149"
"533.7041725163687";"2009";"002150"
"321.4117733817156";"2009";"002151"
"227.39169794174376";"2009";"002152"
"244.24213839843972";"2009";"002154"
"792.6004327161137";"2009";"002155"
"533.7041725163687";"2009";"002156"
"1015.8769316306327";"2009";"002157"
"183.403294940288";"2009";"002158"
"826.4227829941744";"2009";"002159"
"533.7041725163687";"2009";"002160"
"227.39169794174376";"2009";"002161"
"183.403294940288";"2009";"002162"
"227.39169794174376";"2009";"002163"
"244.24213839843972";"2009";"002164"
"533.7041725163687";"2009";"002165"
"591.7553736451707";"2009";"002166"
"227.39169794174376";"2009";"002167"
"227.39169794174376";"2009";"002168"
"227.39169794174376";"2009";"002169"
"227.39169794174376";"2009";"002170"
"539.2519214143387";"2009";"002171"
"533.7041725163687";"2009";"002172"
"244.24213839843972";"2009";"002173"
"416.05123053739806";"2009";"002174"
"591.7553736451707";"2009";"002175"
"1015.8769316306327";"2009";"002176"
"227.39169794174376";"2009";"002177"
"183.403294940288";"2009";"002178"
"1093.292484865187";"2009";"002179"
"227.39169794174376";"2009";"002180"
"227.39169794174376";"2009";"002181"
"533.7041725163687";"2009";"002182"
"227.39169794174376";"2009";"002183"
"663.0572679691204";"2009";"002185"
"321.4117733817156";"2009";"002186"
"227.39169794174376";"2009";"002187"
"244.24213839843972";"2009";"002188"
"1093.292484865187";"2009";"002189"
"672.1006720019535";"2009";"002190"
"227.39169794174376";"2009";"002191"
"227.39169794174376";"2009";"002192"
"686.6694103611844";"2009";"002193"
"826.4227829941744";"2009";"002194"
"244.24213839843972";"2009";"002196"
"227.39169794174376";"2009";"002197"
"227.39169794174376";"2009";"002198"
"244.24213839843972";"2009";"002199"
"593.6850869018792";"2009";"002200"
"533.7041725163687";"2009";"002201"
"272.94482133847333";"2009";"002202"
"244.24213839843972";"2009";"002203"
"1041.0542934323294";"2009";"002204"
"272.94482133847333";"2009";"002205"
"244.24213839843972";"2009";"002206"
"272.94482133847333";"2009";"002207"
"539.2519214143387";"2009";"002208"
"227.39169794174376";"2009";"002209"
"227.39169794174376";"2009";"002210"
"183.403294940288";"2009";"002211"
"227.39169794174376";"2009";"002213"
"244.24213839843972";"2009";"002214"
"227.39169794174376";"2009";"002215"
"1093.292484865187";"2009";"002216"
"416.05123053739806";"2009";"002217"
"227.39169794174376";"2009";"002218"
"663.0572679691204";"2009";"002219"
"533.7041725163687";"2009";"002221"
"416.05123053739806";"2009";"002222"
"533.7041725163687";"2009";"002223"
"244.24213839843972";"2009";"002224"
"1093.292484865187";"2009";"002225"
"539.2519214143387";"2009";"002226"
"227.39169794174376";"2009";"002227"
"416.05123053739806";"2009";"002228"
"416.05123053739806";"2009";"002229"
"1041.0542934323294";"2009";"002231"
"227.39169794174376";"2009";"002233"
"686.6694103611844";"2009";"002234"
"416.05123053739806";"2009";"002235"
"244.24213839843972";"2009";"002236"
"686.6694103611844";"2009";"002237"
"227.39169794174376";"2009";"002238"
"533.7041725163687";"2009";"002239"
"672.1006720019535";"2009";"002240"
"686.6694103611844";"2009";"002241"
"686.6694103611844";"2009";"002242"
"227.39169794174376";"2009";"002243"
"244.24213839843972";"2009";"002244"
"533.7041725163687";"2009";"002245"
"672.1006720019535";"2009";"002246"
"244.24213839843972";"2009";"002247"
"686.6694103611844";"2009";"002248"
"227.39169794174376";"2009";"002249"
"244.24213839843972";"2009";"002250"
"792.6004327161137";"2009";"002251"
"183.403294940288";"2009";"002252"
"686.6694103611844";"2009";"002254"
"533.7041725163687";"2009";"002255"
"227.39169794174376";"2009";"002256"
"672.1006720019535";"2009";"002258"
"672.1006720019535";"2009";"002259"
"792.6004327161137";"2009";"002261"
"533.7041725163687";"2009";"002262"
"244.24213839843972";"2009";"002263"
"416.05123053739806";"2009";"002264"
"593.6850869018792";"2009";"002265"
"244.24213839843972";"2009";"002266"
"1285.1312138291325";"2009";"002267"
"183.403294940288";"2009";"002269"
"686.6694103611844";"2009";"002270"
"321.4117733817156";"2009";"002271"
"672.1006720019535";"2009";"002272"
"244.24213839843972";"2009";"002273"
"533.7041725163687";"2009";"002274"
"591.7553736451707";"2009";"002275"
"244.24213839843972";"2009";"002276"
"792.6004327161137";"2009";"002277"
"183.403294940288";"2009";"002278"
"826.4227829941744";"2009";"002281"
"1187.104236064934";"2009";"002282"
"686.6694103611844";"2009";"002283"
"244.24213839843972";"2009";"002284"
"227.39169794174376";"2009";"002285"
"686.6694103611844";"2009";"002286"
"214.45572165976193";"2009";"002287"
"227.39169794174376";"2009";"002288"
"227.39169794174376";"2009";"002289"
"533.7041725163687";"2009";"002290"
"227.39169794174376";"2009";"002291"
"227.39169794174376";"2009";"002292"
"533.7041725163687";"2009";"002293"
"227.39169794174376";"2009";"002294"
"227.39169794174376";"2009";"002295"
"1093.292484865187";"2009";"002296"
"792.6004327161137";"2009";"002297"
"416.05123053739806";"2009";"002299"
"416.05123053739806";"2009";"002300"
"227.39169794174376";"2009";"002301"
"272.94482133847333";"2009";"002302"
"227.39169794174376";"2009";"002303"
"533.7041725163687";"2009";"002304"
"826.4227829941744";"2009";"002305"
"321.4117733817156";"2009";"002306"
"272.94482133847333";"2009";"002307"
"227.39169794174376";"2009";"002308"
"533.7041725163687";"2009";"002309"
"321.4117733817156";"2009";"002310"
"227.39169794174376";"2009";"002311"
"672.1006720019535";"2009";"002312"
"227.39169794174376";"2009";"002313"
"227.39169794174376";"2009";"002314"
"533.7041725163687";"2009";"002315"
"227.39169794174376";"2009";"002317"
"244.24213839843972";"2009";"002318"
"227.39169794174376";"2009";"002319"
"188.8526804559159";"2009";"002320"
"1093.292484865187";"2009";"002321"
"686.6694103611844";"2009";"002323"
"183.403294940288";"2009";"002324"
"227.39169794174376";"2009";"002325"
"244.24213839843972";"2009";"002326"
"227.39169794174376";"2009";"002327"
"183.403294940288";"2009";"002328"
"686.6694103611844";"2009";"300001"
"321.4117733817156";"2009";"300003"
"227.39169794174376";"2009";"300004"
"321.4117733817156";"2009";"300005"
"787.0593076106626";"2009";"300006"
"1093.292484865187";"2009";"300007"
"183.403294940288";"2009";"300008"
"539.2519214143387";"2009";"300009"
"321.4117733817156";"2009";"300011"
"227.39169794174376";"2009";"300012"
"533.7041725163687";"2009";"300013"
"227.39169794174376";"2009";"300014"
"792.6004327161137";"2009";"300015"
"321.4117733817156";"2009";"300016"
"183.403294940288";"2009";"300017"
"826.4227829941744";"2009";"300018"
"672.1006720019535";"2009";"300019"
"663.0572679691204";"2009";"300021"
"672.1006720019535";"2009";"300022"
"1285.1312138291325";"2009";"300023"
"1041.0542934323294";"2009";"300024"
"244.24213839843972";"2009";"300025"
"666.3242902673296";"2009";"300026"
"244.24213839843972";"2009";"300027"
"533.7041725163687";"2009";"300029"
"227.39169794174376";"2009";"300030"
"533.7041725163687";"2009";"300031"
"244.24213839843972";"2009";"300032"
