"money";"ts_code";"time"
"296006";"002168";"2015"
"158167";"002168";"2016"
"399538";"002168";"2016"
"0";"002168";"2016"
"4736548";"002168";"2017"
"3218988";"002168";"2017"
"1517560";"002168";"2017"
"319655";"002168";"2018"
"1259848";"002168";"2018"
"0";"002168";"2018"
"0";"002168";"2019"
"1157718";"002168";"2019"
"0";"002168";"2019"
"0";"002168";"2020"
"671577";"002168";"2020"
"0";"002168";"2020"
"841681";"002169";"2009"
"0";"002169";"2009"
"435984";"002169";"2009"
"300000";"002169";"2009"
"405697";"002169";"2009"
"0";"002169";"2009"
"265121";"002169";"2010"
"0";"002169";"2010"
"509618";"002169";"2010"
"300000";"002169";"2010"
"0";"002169";"2010"
"0";"002169";"2010"
"513174";"002169";"2011"
"0";"002169";"2011"
"550648";"002169";"2011"
"300000";"002169";"2011"
"0";"002169";"2011"
"0";"002169";"2011"
"300651";"002169";"2012"
"0";"002169";"2012"
"665617";"002169";"2012"
"300000";"002169";"2012"
"0";"002169";"2012"
"0";"002169";"2012"
"36893";"002169";"2013"
"0";"002169";"2013"
"571821";"002169";"2013"
"300000";"002169";"2013"
"0";"002169";"2013"
"0";"002169";"2013"
"623144";"002169";"2015"
"0";"002169";"2015"
"554936";"002169";"2015"
"300000";"002169";"2015"
"68208";"002169";"2015"
"0";"002169";"2015"
"1727907";"002169";"2016"
"0";"002169";"2016"
"544469";"002169";"2016"
"175000";"002169";"2016"
"1183438";"002169";"2016"
"0";"002169";"2016"
"801157";"002169";"2017"
"0";"002169";"2017"
"867964";"002169";"2017"
"0";"002169";"2017"
"0";"002169";"2017"
"0";"002169";"2018"
"6860493";"002169";"2018"
"979138";"002169";"2018"
"542395";"002169";"2018"
"0";"002169";"2018"
"0";"002169";"2018"
"11112129";"002169";"2019"
"1115255";"002169";"2019"
"9996874";"002169";"2019"
"5300704";"002169";"2020"
"986878";"002169";"2020"
"4313827";"002169";"2020"
"1558333";"002170";"2009"
"75517";"002170";"2009"
"0";"002170";"2009"
"1482817";"002170";"2009"
"0";"002170";"2010"
"205377";"002170";"2010"
"0";"002170";"2010"
"0";"002170";"2011"
"205378";"002170";"2011"
"0";"002170";"2011"
"358688";"002170";"2012"
"300342";"002170";"2012"
"58346";"002170";"2012"
"0";"002170";"2013"
"210874";"002170";"2013"
"0";"002170";"2013"
"247100";"002170";"2015"
"193180";"002170";"2015"
"53921";"002170";"2015"
"2455871";"002170";"2016"
"960255";"002170";"2016"
"1495615";"002170";"2016"
"2404443";"002170";"2017"
"2415431";"002170";"2017"
"0";"002170";"2017"
"726664";"002170";"2018"
"2000680";"002170";"2018"
"0";"002170";"2018"
"50341";"002170";"2019"
"607026";"002170";"2019"
"0";"002170";"2019"
"370000";"002170";"2020"
"420007";"002170";"2020"
"0";"002170";"2020"
"21368";"002171";"2009"
"10297";"002171";"2009"
"11070";"002171";"2009"
"0";"002171";"2010"
"2073";"002171";"2010"
"0";"002171";"2010"
"40145";"002171";"2011"
"16901";"002171";"2011"
"23244";"002171";"2011"
"91624";"002171";"2012"
"62203";"002171";"2012"
"29422";"002171";"2012"
"0";"002171";"2013"
"0";"002171";"2013"
"0";"002171";"2013"
"305036";"002171";"2015"
"58381";"002171";"2015"
"246656";"002171";"2015"
"88147";"002171";"2016"
"80769";"002171";"2016"
"7377";"002171";"2016"
"435690";"002171";"2017"
"100530";"002171";"2017"
"335161";"002171";"2017"
"80509";"002171";"2018"
"143006";"002171";"2018"
"0";"002171";"2018"
"1122691";"002171";"2019"
"291408";"002171";"2019"
"831283";"002171";"2019"
"1583839";"002171";"2020"
"625392";"002171";"2020"
"958446";"002171";"2020"
"0";"002172";"2009"
"199067";"002172";"2009"
"0";"002172";"2009"
"0";"002172";"2010"
"199066";"002172";"2010"
"0";"002172";"2010"
"0";"002172";"2011"
"116400";"002172";"2011"
"0";"002172";"2011"
"709401";"002172";"2012"
"59356";"002172";"2012"
"650046";"002172";"2012"
"237698";"002172";"2013"
"0";"002172";"2013"
"619667";"002172";"2013"
"4523533";"002172";"2015"
"1659948";"002172";"2015"
"2863585";"002172";"2015"
"281089";"002172";"2016"
"818685";"002172";"2016"
"0";"002172";"2016"
"1912748";"002172";"2017"
"1356929";"002172";"2017"
"555818";"002172";"2017"
"1946299";"002172";"2018"
"1350052";"002172";"2018"
"596247";"002172";"2018"
"6410644";"002172";"2019"
"2693408";"002172";"2019"
"3717237";"002172";"2019"
"6707148";"002172";"2020"
"2134778";"002172";"2020"
"4572370";"002172";"2020"
"0";"002173";"2011"
"0";"002173";"2011"
"0";"002173";"2011"
"0";"002173";"2012"
"36000";"002173";"2012"
"0";"002173";"2012"
"0";"002173";"2013"
"36000";"002173";"2013"
"0";"002173";"2013"
"0";"002173";"2014"
"33000";"002173";"2014"
"0";"002173";"2014"
"0";"002173";"2015"
"36000";"002173";"2015"
"0";"002173";"2015"
"8076826";"002173";"2016"
"6088059";"002173";"2016"
"1988767";"002173";"2016"
"59314";"002173";"2017"
"877903";"002173";"2017"
"0";"002173";"2017"
"2959414";"002173";"2018"
"723567";"002173";"2018"
"2235848";"002173";"2018"
"3725115";"002173";"2019"
"1139107";"002173";"2019"
"2586008";"002173";"2019"
"1391117";"002173";"2020"
"3059872";"002173";"2020"
"0";"002173";"2020"
"103504";"002174";"2009"
"0";"002174";"2009"
"51860";"002174";"2009"
"0";"002174";"2009"
"51644";"002174";"2009"
"0";"002174";"2009"
"119658";"002174";"2010"
"56484";"002174";"2010"
"92293";"002174";"2010"
"30275";"002174";"2010"
"27366";"002174";"2010"
"26209";"002174";"2010"
"0";"002174";"2011"
"40472";"002174";"2011"
"30143";"002174";"2011"
"47423";"002174";"2011"
"0";"002174";"2011"
"0";"002174";"2011"
"76410";"002174";"2012"
"52991";"002174";"2012"
"43549";"002174";"2012"
"54765";"002174";"2012"
"0";"002174";"2012"
"0";"002174";"2012"
"32861";"002174";"2012"
"0";"002174";"2012"
"0";"002174";"2013"
"120000";"002174";"2013"
"38093";"002174";"2013"
"70322";"002174";"2013"
"0";"002174";"2013"
"49677";"002174";"2013"
"1462211";"002174";"2015"
"7568257";"002174";"2015"
"9443510";"002174";"2015"
"28987825";"002174";"2016"
"21514611";"002174";"2016"
"0";"002174";"2016"
"7374573";"002174";"2016"
"2528278";"002174";"2017"
"6991254";"002174";"2017"
"6690";"002174";"2017"
"0";"002174";"2017"
"1790607";"002174";"2018"
"5587958";"002174";"2018"
"1364342";"002174";"2018"
"0";"002174";"2018"
"0";"002174";"2019"
"0";"002174";"2019"
"185547";"002174";"2019"
"663268";"002174";"2019"
"8398749";"002174";"2020"
"8683665";"002174";"2020"
"44370";"002174";"2020"
"0";"002174";"2020"
"42735";"002175";"2009"
"14816";"002175";"2009"
"27920";"002175";"2009"
"695173";"002175";"2010"
"89806";"002175";"2010"
"605367";"002175";"2010"
"0";"002175";"2011"
"0";"002175";"2011"
"159182";"002175";"2011"
"479992";"002175";"2012"
"170031";"002175";"2012"
"309961";"002175";"2012"
"0";"002175";"2013"
"249379";"002175";"2013"
"0";"002175";"2013"
"305581";"002175";"2014"
"254314";"002175";"2014"
"51268";"002175";"2014"
"11430549";"002175";"2015"
"6101231";"002175";"2015"
"5329318";"002175";"2015"
"7143584";"002175";"2016"
"1629220";"002175";"2016"
"5514364";"002175";"2016"
"0";"002175";"2017"
"1876339";"002175";"2017"
"0";"002175";"2017"
"26213";"002175";"2018"
"1890745";"002175";"2018"
"0";"002175";"2018"
"0";"002175";"2019"
"0";"002175";"2019"
"0";"002175";"2019"
"104425";"002175";"2020"
"261753";"002175";"2020"
"0";"002175";"2020"
"0";"002176";"2009"
"0";"002176";"2009"
"0";"002176";"2009"
"0";"002176";"2009"
"0";"002176";"2009"
"0";"002176";"2009"
"0";"002176";"2010"
"100000";"002176";"2010"
"0";"002176";"2010"
"59903";"002176";"2010"
"0";"002176";"2010"
"40096";"002176";"2010"
"453100";"002176";"2011"
"312046";"002176";"2011"
"141053";"002176";"2011"
"112999";"002176";"2012"
"364562";"002176";"2012"
"0";"002176";"2012"
"874871";"002176";"2013"
"574216";"002176";"2013"
"300654";"002176";"2013"
"2521061";"002176";"2015"
"1177162";"002176";"2015"
"1343899";"002176";"2015"
"708291";"002176";"2016"
"871668";"002176";"2016"
"0";"002176";"2016"
"7156210";"002176";"2017"
"1442120";"002176";"2017"
"5714089";"002176";"2017"
"2788953";"002176";"2018"
"1738271";"002176";"2018"
"1050683";"002176";"2018"
"0";"002176";"2019"
"5326059";"002176";"2019"
"0";"002176";"2019"
"140071";"002176";"2020"
"208858";"002176";"2020"
"0";"002176";"2020"
"0";"002177";"2009"
"0";"002177";"2009"
"0";"002177";"2009"
"20340";"002177";"2009"
"4885";"002177";"2009"
"21000";"002177";"2009"
"0";"002177";"2009"
"0";"002177";"2009"
"0";"002177";"2009"
"0";"002177";"2010"
"0";"002177";"2010"
"0";"002177";"2010"
"15560";"002177";"2010"
"4885";"002177";"2010"
"21000";"002177";"2010"
"0";"002177";"2010"
"0";"002177";"2010"
"0";"002177";"2010"
"15150";"002177";"2011"
"4885";"002177";"2011"
"21000";"002177";"2011"
"0";"002177";"2011"
"0";"002177";"2011"
"0";"002177";"2011"
"0";"002177";"2011"
"0";"002177";"2011"
"0";"002177";"2011"
"0";"002177";"2011"
"36850";"002177";"2011"
"52000";"002177";"2011"
"0";"002177";"2011"
"0";"002177";"2011"
"0";"002177";"2011"
"0";"002177";"2011"
"0";"002177";"2011"
"0";"002177";"2011"
"0";"002177";"2011"
"0";"002177";"2011"
"12760";"002177";"2012"
"0";"002177";"2012"
"0";"002177";"2012"
"0";"002177";"2012"
"541940";"002177";"2012"
"0";"002177";"2012"
"0";"002177";"2012"
"0";"002177";"2012"
"14365";"002177";"2012"
"4885";"002177";"2012"
"21000";"002177";"2012"
"1160";"002177";"2012"
"180647";"002177";"2012"
"0";"002177";"2012"
"0";"002177";"2012"
"0";"002177";"2012"
"0";"002177";"2012"
"0";"002177";"2012"
"0";"002177";"2012"
"0";"002177";"2012"
"361293";"002177";"2012"
"0";"002177";"2012"
"0";"002177";"2012"
"0";"002177";"2012"
"85000";"002177";"2013"
"0";"002177";"2013"
"0";"002177";"2013"
"0";"002177";"2013"
"954692";"002177";"2013"
"0";"002177";"2013"
"0";"002177";"2013"
"0";"002177";"2013"
"0";"002177";"2013"
"0";"002177";"2013"
"16593";"002177";"2013"
"4885";"002177";"2013"
"21000";"002177";"2013"
"1160";"002177";"2013"
"353845";"002177";"2013"
"8560";"002177";"2013"
"420000";"002177";"2013"
"17799";"002177";"2013"
"0";"002177";"2013"
"0";"002177";"2013"
"68407";"002177";"2013"
"0";"002177";"2013"
"0";"002177";"2013"
"0";"002177";"2013"
"600847";"002177";"2013"
"0";"002177";"2013"
"0";"002177";"2013"
"0";"002177";"2013"
"0";"002177";"2013"
"0";"002177";"2013"
"772932";"002177";"2016"
"4497602";"002177";"2016"
"0";"002177";"2016"
"0";"002177";"2017"
"4094619";"002177";"2017"
"0";"002177";"2017"
"284482";"002177";"2018"
"3917046";"002177";"2018"
"0";"002177";"2018"
"0";"002177";"2018"
"0";"002177";"2019"
"1420596";"002177";"2019"
"0";"002177";"2019"
"0";"002177";"2019"
"0";"002177";"2020"
"1374763";"002177";"2020"
"2718311";"002177";"2020"
"0";"002177";"2020"
"0";"002178";"2012"
"0";"002178";"2012"
"0";"002178";"2012"
"22159";"002178";"2013"
"45633";"002178";"2013"
"0";"002178";"2013"
"0";"002178";"2015"
"2702501";"002178";"2015"
"0";"002178";"2015"
"1090855";"002178";"2015"
"0";"002178";"2015"
"1611647";"002178";"2015"
"0";"002178";"2016"
"224600";"002178";"2016"
"4729018";"002178";"2016"
"715623";"002178";"2016"
"0";"002178";"2016"
"0";"002178";"2016"
"299294";"002178";"2017"
"1242436";"002178";"2017"
"4953941";"002178";"2017"
"533145";"002178";"2017"
"0";"002178";"2017"
"709290";"002178";"2017"
"0";"002178";"2018"
"2626877";"002178";"2018"
"4909047";"002178";"2018"
"877400";"002178";"2018"
"0";"002178";"2018"
"1749477";"002178";"2018"
"970874";"002178";"2019"
"4949779";"002178";"2019"
"0";"002178";"2019"
"8376342";"002178";"2020"
"3007750";"002178";"2020"
"5368592";"002178";"2020"
"3469225";"002179";"2009"
"1396527";"002179";"2009"
"0";"002179";"2009"
"2072697";"002179";"2009"
"3942655";"002179";"2010"
"1617767";"002179";"2010"
"2324888";"002179";"2010"
"1748820";"002179";"2011"
"4235037";"002179";"2011"
"5983856";"002179";"2011"
"3467577";"002179";"2012"
"1421795";"002179";"2012"
"2045782";"002179";"2012"
"10055962";"002179";"2013"
"5638634";"002179";"2013"
"4417327";"002179";"2013"
"3804177";"002179";"2015"
"3970013";"002179";"2015"
"0";"002179";"2015"
"9734838";"002179";"2016"
"3959744";"002179";"2016"
"5775094";"002179";"2016"
"7275907";"002179";"2017"
"5222961";"002179";"2017"
"2052946";"002179";"2017"
"5757790";"002179";"2018"
"6308066";"002179";"2018"
"0";"002179";"2018"
"15064158";"002179";"2019"
"6125494";"002179";"2019"
"8938664";"002179";"2019"
"10198419";"002179";"2020"
"7635340";"002179";"2020"
"2563079";"002179";"2020"
"574272";"002180";"2009"
"141036";"002180";"2009"
"433237";"002180";"2009"
"99786";"002180";"2010"
"261840";"002180";"2010"
"0";"002180";"2010"
"4274";"002180";"2011"
"272761";"002180";"2011"
"0";"002180";"2011"
"196167";"002180";"2012"
"269000";"002180";"2012"
"0";"002180";"2012"
"141513";"002180";"2013"
"205064";"002180";"2013"
"0";"002180";"2013"
"69374290";"002180";"2015"
"25314246";"002180";"2015"
"44060044";"002180";"2015"
"1006675679";"002180";"2016"
"41305458";"002180";"2016"
"965370220";"002180";"2016"
"0";"002180";"2017"
"284175616";"002180";"2017"
"0";"002180";"2017"
"95956314";"002180";"2018"
"411586064";"002180";"2018"
"0";"002180";"2018"
"167769527";"002180";"2019"
"362427028";"002180";"2019"
"0";"002180";"2019"
"0";"002180";"2020"
"0";"002180";"2020"
"0";"002180";"2020"
"0";"002181";"2009"
"0";"002181";"2009"
"0";"002181";"2009"
"0";"002181";"2009"
"0";"002181";"2010"
"231332";"002181";"2010"
"0";"002181";"2010"
"0";"002181";"2011"
"85402";"002181";"2011"
"0";"002181";"2011"
"1019477";"002181";"2012"
"5320997";"002181";"2012"
"0";"002181";"2012"
"1928894";"002181";"2013"
"4220453";"002181";"2013"
"0";"002181";"2013"
"0";"002181";"2016"
"814619";"002181";"2016"
"0";"002181";"2016"
"0";"002181";"2016"
"0";"002181";"2017"
"0";"002181";"2017"
"0";"002181";"2017"
"0";"002181";"2017"
"1552119";"002181";"2018"
"4377649";"002181";"2018"
"0";"002181";"2018"
"2179585";"002181";"2019"
"2601709";"002181";"2019"
"0";"002181";"2019"
"192896";"002181";"2020"
"605088";"002181";"2020"
"0";"002181";"2020"
"12000";"002182";"2009"
"94446";"002182";"2009"
"0";"002182";"2009"
"0";"002182";"2010"
"32979";"002182";"2010"
"0";"002182";"2010"
"171145";"002182";"2011"
"41166";"002182";"2011"
"129979";"002182";"2011"
"4332300";"002182";"2012"
"251702";"002182";"2012"
"4080599";"002182";"2012"
"3932614";"002182";"2013"
"1146532";"002182";"2013"
"2786081";"002182";"2013"
"5983";"002182";"2015"
"1705786";"002182";"2015"
"0";"002182";"2015"
"395843";"002182";"2018"
"105400";"002182";"2018"
"290444";"002182";"2018"
"2889805";"002182";"2019"
"1644322";"002182";"2019"
"1245483";"002182";"2019"
"460498";"002182";"2020"
"729194";"002182";"2020"
"0";"002182";"2020"
"1680363";"002183";"2009"
"901053";"002183";"2009"
"779310";"002183";"2009"
"1650000";"002183";"2009"
"898708";"002183";"2009"
"751292";"002183";"2009"
"2914165";"002183";"2010"
"1826994";"002183";"2010"
"1087171";"002183";"2010"
"1382174";"002183";"2011"
"1618110";"002183";"2011"
"0";"002183";"2011"
"9127015";"002183";"2012"
"1456556";"002183";"2012"
"7670459";"002183";"2012"
"9118708";"002183";"2013"
"2183126";"002183";"2013"
"6935582";"002183";"2013"
"28713552";"002183";"2015"
"5537052";"002183";"2015"
"23176500";"002183";"2015"
"46709351";"002183";"2016"
"7586658";"002183";"2016"
"39122693";"002183";"2016"
"83123926";"002183";"2017"
"10594120";"002183";"2017"
"72529806";"002183";"2017"
"68306853";"002183";"2018"
"28547704";"002183";"2018"
"39759149";"002183";"2018"
"3115374";"002183";"2019"
"17070022";"002183";"2019"
"0";"002183";"2019"
"49004651";"002183";"2020"
"24665246";"002183";"2020"
"24339405";"002183";"2020"
"0";"002184";"2009"
"0";"002184";"2009"
"450000";"002184";"2009"
"0";"002184";"2009"
"21777";"002184";"2009"
"338321";"002184";"2009"
"0";"002184";"2009"
"0";"002184";"2009"
"0";"002184";"2009"
"0";"002184";"2009"
"0";"002184";"2009"
"111679";"002184";"2009"
"0";"002184";"2010"
"0";"002184";"2010"
"586175";"002184";"2010"
"0";"002184";"2010"
"0";"002184";"2010"
"18221";"002184";"2010"
"21777";"002184";"2010"
"322215";"002184";"2010"
"0";"002184";"2010"
"0";"002184";"2010"
"0";"002184";"2010"
"0";"002184";"2010"
"263960";"002184";"2010"
"0";"002184";"2010"
"0";"002184";"2010"
"0";"002184";"2011"
"0";"002184";"2011"
"201413";"002184";"2011"
"0";"002184";"2011"
"23398";"002184";"2011"
"0";"002184";"2011"
"0";"002184";"2011"
"0";"002184";"2011"
"18221";"002184";"2011"
"16302";"002184";"2011"
"384285";"002184";"2011"
"43000";"002184";"2011"
"22880";"002184";"2011"
"0";"002184";"2011"
"0";"002184";"2011"
"0";"002184";"2011"
"0";"002184";"2011"
"0";"002184";"2011"
"0";"002184";"2011"
"0";"002184";"2011"
"518";"002184";"2011"
"0";"002184";"2011"
"0";"002184";"2011"
"0";"002184";"2011"
"0";"002184";"2012"
"0";"002184";"2012"
"0";"002184";"2012"
"0";"002184";"2012"
"0";"002184";"2012"
"0";"002184";"2012"
"0";"002184";"2012"
"77777";"002184";"2012"
"0";"002184";"2012"
"10629";"002184";"2012"
"0";"002184";"2012"
"400080";"002184";"2012"
"43000";"002184";"2012"
"21594";"002184";"2012"
"18222";"002184";"2012"
"30000";"002184";"2012"
"66857";"002184";"2012"
"0";"002184";"2012"
"0";"002184";"2012"
"0";"002184";"2012"
"0";"002184";"2012"
"0";"002184";"2012"
"0";"002184";"2012"
"0";"002184";"2012"
"0";"002184";"2012"
"10921";"002184";"2012"
"0";"002184";"2012"
"667091";"002184";"2013"
"623899";"002184";"2013"
"43192";"002184";"2013"
"199145";"002184";"2014"
"641360";"002184";"2014"
"0";"002184";"2014"
"369659";"002184";"2015"
"597090";"002184";"2015"
"0";"002184";"2015"
"462202";"002184";"2016"
"535461";"002184";"2016"
"0";"002184";"2016"
"2623946";"002184";"2017"
"927088";"002184";"2017"
"1696858";"002184";"2017"
"569837";"002184";"2018"
"1274176";"002184";"2018"
"0";"002184";"2018"
"2070019";"002184";"2019"
"1042119";"002184";"2019"
"1027899";"002184";"2019"
"0";"002184";"2020"
"11460";"002184";"2020"
"1263141";"002184";"2020"
"0";"002185";"2009"
"68312";"002185";"2009"
"0";"002185";"2009"
"0";"002185";"2009"
"2729242";"002185";"2010"
"179151";"002185";"2010"
"2550091";"002185";"2010"
"1322333";"002185";"2011"
"397922";"002185";"2011"
"924411";"002185";"2011"
"2897742";"002185";"2012"
"588000";"002185";"2012"
"2309743";"002185";"2012"
"2503242";"002185";"2013"
"1442908";"002185";"2013"
"1060334";"002185";"2013"
"1867205";"002185";"2014"
"1200993";"002185";"2014"
"666211";"002185";"2014"
"11506841";"002185";"2015"
"7979397";"002185";"2015"
"3527445";"002185";"2015"
"2937671";"002185";"2016"
"2265105";"002185";"2016"
"672565";"002185";"2016"
"3159457";"002185";"2017"
"2731478";"002185";"2017"
"427979";"002185";"2017"
"7152529";"002185";"2018"
"3233921";"002185";"2018"
"3918609";"002185";"2018"
"74867816";"002185";"2019"
"5405433";"002185";"2019"
"69462382";"002185";"2019"
"30734604";"002185";"2020"
"11799485";"002185";"2020"
"18935119";"002185";"2020"
"299138";"002186";"2009"
"199250";"002186";"2009"
"99888";"002186";"2009"
"835670";"002186";"2010"
"128267";"002186";"2010"
"707403";"002186";"2010"
"0";"002186";"2011"
"448080";"002186";"2011"
"210460";"002186";"2011"
"190960";"002186";"2012"
"381224";"002186";"2012"
"0";"002186";"2012"
"1715840";"002186";"2013"
"653946";"002186";"2013"
"1061894";"002186";"2013"
"230920";"002186";"2015"
"627547";"002186";"2015"
"0";"002186";"2015"
"1251050";"002186";"2016"
"361871";"002186";"2016"
"889180";"002186";"2016"
"489067";"002186";"2017"
"486044";"002186";"2017"
"3023";"002186";"2017"
"577093";"002186";"2018"
"595773";"002186";"2018"
"0";"002186";"2018"
"178276";"002186";"2019"
"484603";"002186";"2019"
"0";"002186";"2019"
"376183";"002186";"2020"
"520957";"002186";"2020"
"0";"002186";"2020"
"0";"002187";"2009"
"0";"002187";"2009"
"0";"002187";"2009"
"287367";"002187";"2010"
"1196023";"002187";"2010"
"0";"002187";"2010"
"355171";"002187";"2011"
"1357872";"002187";"2011"
"0";"002187";"2011"
"686416";"002187";"2012"
"1400835";"002187";"2012"
"0";"002187";"2012"
"5498698";"002187";"2013"
"1262746";"002187";"2013"
"4235953";"002187";"2013"
"314909";"002187";"2015"
"1361232";"002187";"2015"
"0";"002187";"2015"
"1367075";"002187";"2016"
"1458672";"002187";"2016"
"0";"002187";"2016"
"1372564";"002187";"2017"
"1540882";"002187";"2017"
"0";"002187";"2017"
"1443766";"002187";"2018"
"1522252";"002187";"2018"
"0";"002187";"2018"
"3490604";"002187";"2019"
"1620521";"002187";"2019"
"1870082";"002187";"2019"
"1780000";"002187";"2020"
"1818558";"002187";"2020"
"0";"002187";"2020"
"0";"002188";"2009"
"17001";"002188";"2009"
"0";"002188";"2009"
"0";"002188";"2009"
"68000";"002188";"2010"
"26826";"002188";"2010"
"41174";"002188";"2010"
"2393";"002188";"2011"
"27657";"002188";"2011"
"0";"002188";"2011"
"0";"002188";"2012"
"8430";"002188";"2012"
"0";"002188";"2012"
"0";"002188";"2013"
"798";"002188";"2013"
"0";"002188";"2013"
"279785";"002188";"2014"
"110875";"002188";"2014"
"168089";"002188";"2014"
"28675390";"002188";"2015"
"5301097";"002188";"2015"
"23374293";"002188";"2015"
"0";"002188";"2016"
"2946988";"002188";"2016"
"0";"002188";"2016"
"0";"002188";"2016"
"32479";"002188";"2017"
"2023559";"002188";"2017"
"10240043";"002188";"2017"
"0";"002188";"2017"
"0";"002188";"2018"
"0";"002188";"2018"
"0";"002188";"2018"
"0";"002188";"2018"
"0";"002188";"2019"
"12877";"002188";"2019"
"0";"002188";"2019"
"0";"002188";"2020"
"10563";"002188";"2020"
"0";"002188";"2020"
"0";"002189";"2010"
"0";"002189";"2010"
"0";"002189";"2010"
"0";"002189";"2011"
"120000";"002189";"2011"
"0";"002189";"2011"
"0";"002189";"2012"
"120000";"002189";"2012"
"0";"002189";"2012"
"0";"002189";"2013"
"110000";"002189";"2013"
"0";"002189";"2013"
"0";"002189";"2016"
"0";"002189";"2016"
"0";"002189";"2017"
"0";"002189";"2017"
"327586";"002189";"2018"
"0";"002189";"2018"
"0";"002189";"2018"
"1761332";"002189";"2019"
"238012";"002189";"2019"
"1523319";"002189";"2019"
"0";"002189";"2020"
"256467";"002189";"2020"
"0";"002189";"2020"
"105110";"002190";"2009"
"750127";"002190";"2009"
"0";"002190";"2009"
"231173";"002190";"2010"
"808987";"002190";"2010"
"0";"002190";"2010"
"286956";"002190";"2011"
"830101";"002190";"2011"
"0";"002190";"2011"
"5456993";"002190";"2012"
"967142";"002190";"2012"
"4489851";"002190";"2012"
"3540720";"002190";"2013"
"2941410";"002190";"2013"
"599310";"002190";"2013"
"4718058";"002190";"2016"
"2061167";"002190";"2016"
"2656891";"002190";"2016"
"6146728";"002190";"2017"
"2567638";"002190";"2017"
"3579089";"002190";"2017"
"4150454";"002190";"2018"
"2724602";"002190";"2018"
"1425853";"002190";"2018"
"0";"002190";"2019"
"0";"002190";"2019"
"0";"002190";"2019"
"2021783";"002190";"2020"
"1507987";"002190";"2020"
"513796";"002190";"2020"
"43532";"002191";"2009"
"100515";"002191";"2009"
"0";"002191";"2009"
"0";"002191";"2009"
"230769";"002191";"2010"
"109326";"002191";"2010"
"121444";"002191";"2010"
"77811";"002191";"2011"
"38980";"002191";"2011"
"38831";"002191";"2011"
"298120";"002191";"2012"
"199458";"002191";"2012"
"98661";"002191";"2012"
"0";"002191";"2013"
"40460";"002191";"2013"
"0";"002191";"2013"
"2224253";"002191";"2016"
"527202";"002191";"2016"
"1697050";"002191";"2016"
"694493";"002191";"2017"
"305263";"002191";"2017"
"389230";"002191";"2017"
"17162221";"002191";"2018"
"1562423";"002191";"2018"
"15599798";"002191";"2018"
"15426214";"002191";"2019"
"2493783";"002191";"2019"
"12932432";"002191";"2019"
"34468";"002191";"2020"
"3482560";"002191";"2020"
"0";"002191";"2020"
"108180";"002192";"2009"
"27304";"002192";"2009"
"80876";"002192";"2009"
"28460";"002192";"2010"
"0";"002192";"2010"
"46164";"002192";"2010"
"0";"002192";"2010"
"0";"002192";"2010"
"0";"002192";"2010"
"54763";"002192";"2011"
"0";"002192";"2011"
"44065";"002192";"2011"
"1795";"002192";"2011"
"10698";"002192";"2011"
"0";"002192";"2011"
"9900";"002192";"2012"
"87607";"002192";"2012"
"78795";"002192";"2012"
"2563";"002192";"2012"
"0";"002192";"2012"
"85044";"002192";"2012"
"103500";"002192";"2013"
"114387";"002192";"2013"
"0";"002192";"2013"
"107984";"002192";"2015"
"185069";"002192";"2015"
"77084";"002192";"2015"
"27351";"002192";"2016"
"63459";"002192";"2016"
"0";"002192";"2016"
"13694";"002192";"2017"
"60602";"002192";"2017"
"0";"002192";"2017"
"9555";"002192";"2018"
"41638";"002192";"2018"
"0";"002192";"2018"
"96270";"002192";"2019"
"60336";"002192";"2019"
"35933";"002192";"2019"
"15929";"002192";"2020"
"45119";"002192";"2020"
"0";"002192";"2020"
"0";"002193";"2009"
"262750";"002193";"2009"
"0";"002193";"2009"
"0";"002193";"2010"
"262750";"002193";"2010"
"0";"002193";"2010"
"0";"002193";"2011"
"262750";"002193";"2011"
"0";"002193";"2011"
"0";"002193";"2012"
"262750";"002193";"2012"
"0";"002193";"2012"
"0";"002193";"2013"
"262750";"002193";"2013"
"0";"002193";"2013"
"0";"002193";"2015"
"240854";"002193";"2015"
"0";"002193";"2015"
"439805";"002193";"2016"
"379467";"002193";"2016"
"60339";"002193";"2016"
"89623";"002193";"2017"
"498542";"002193";"2017"
"0";"002193";"2017"
"362017";"002193";"2018"
"483579";"002193";"2018"
"0";"002193";"2018"
"2817490";"002193";"2019"
"509512";"002193";"2019"
"2307978";"002193";"2019"
"1453636";"002193";"2020"
"797071";"002193";"2020"
"656565";"002193";"2020"
"250000";"002194";"2009"
"70500";"002194";"2009"
"0";"002194";"2009"
"179500";"002194";"2009"
"0";"002194";"2010"
"117259";"002194";"2010"
"0";"002194";"2010"
"222222";"002194";"2011"
"113941";"002194";"2011"
"108280";"002194";"2011"
"595442";"002194";"2012"
"317710";"002194";"2012"
"277733";"002194";"2012"
"352821";"002194";"2013"
"441108";"002194";"2013"
"0";"002194";"2013"
"1190940";"002194";"2014"
"611732";"002194";"2014"
"579207";"002194";"2014"
"1639929";"002194";"2015"
"832589";"002194";"2015"
"807341";"002194";"2015"
"528406";"002194";"2016"
"956561";"002194";"2016"
"0";"002194";"2016"
"1051762";"002194";"2017"
"904710";"002194";"2017"
"147051";"002194";"2017"
"1510424";"002194";"2018"
"938480";"002194";"2018"
"571945";"002194";"2018"
"3082101";"002194";"2019"
"1434357";"002194";"2019"
"1647744";"002194";"2019"
